
TASKTYPE,ECCMAGNITUDE,TRIAL,RT,CUE,CUEVALIDITY,STIMCOLOR,STIMLOC,RESPONSE,CORRECTRESPONSE,ACCURACY,STIMWAITTIME,TAG,RULES
RETINOTOPICTASK,Retinotopic,250,7,450,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,8,400,Green,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,9,350,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,10,450,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,1,574,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,2,350,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,3,700,Green,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,4,424,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,5,700,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,6,350,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,7,350,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,8,374,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,9,400,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,10,700,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,1,874,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,2,474,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,3,700,Red,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,4,700,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,5,700,Green,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,6,450,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,7,350,Green,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,8,374,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,9,400,Yellow,0,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,10,350,Blue,0,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,1,574,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,2,374,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,3,424,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,4,350,Red,1.13421e+243,F,J,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,5,350,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,6,700,Red,1.13421e+243,F,J,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,7,450,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,8,400,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,9,350,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,10,450,Blue,1.13421e+243,J,F,INCORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,1,574,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,2,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,3,700,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,4,424,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,5,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,6,350,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,7,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,8,374,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,9,400,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,10,700,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,1,874,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,2,474,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,3,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,4,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,5,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,6,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,7,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,8,374,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,9,400,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,10,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,1,524,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,2,400,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,3,374,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,4,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,5,350,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,6,400,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,7,350,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,8,700,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,9,400,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,10,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,1,574,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,2,724,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,3,424,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,4,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,5,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,6,374,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,7,450,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,8,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,9,400,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,10,400,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,1,524,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,2,350,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,3,350,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,4,424,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,5,400,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,6,724,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,7,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,8,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,9,700,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,10,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,1,524,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,2,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,3,374,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,4,350,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,5,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,6,450,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,7,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,8,700,Blue,4.24896e-321,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,9,700,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,10,450,Red,4.24896e-321,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,1,574,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,2,724,Blue,5.57182e-315,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,3,474,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,4,350,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,5,700,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,6,724,Blue,5.57182e-315,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,7,400,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,8,700,Blue,5.57182e-315,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,9,400,Blue,5.57182e-315,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,10,350,Red,5.57182e-315,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,1,574,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,2,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,3,374,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,4,450,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,5,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,6,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,7,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,8,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,9,450,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,10,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,1,574,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,2,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,3,374,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,4,700,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,5,450,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,6,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,7,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,8,700,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,9,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,10,450,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,1,524,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,2,400,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,3,400,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,4,374,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,5,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,6,700,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,7,450,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,8,400,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,9,350,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,10,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,1,874,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,2,700,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,3,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,4,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,5,374,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,6,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,7,450,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,8,400,Blue,3.06157e-247,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,9,350,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,10,400,Red,3.06157e-247,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,1,524,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,2,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,3,400,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,4,374,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,5,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,6,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,7,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,8,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,9,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,10,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,11,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,12,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,13,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,14,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,15,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,16,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,17,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,18,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,19,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,20,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,21,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,22,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,23,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,24,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,25,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,26,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,27,400,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,28,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,29,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,30,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,31,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,32,400,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,33,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,34,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,35,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,36,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,37,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,38,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,39,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,40,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,41,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,42,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,43,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,44,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,45,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,46,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,47,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,48,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,250,49,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,50,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,250,51,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,52,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,53,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,54,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,55,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,50,56,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,400,57,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,400,58,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Spatiotopic,50,59,400,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,50,60,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,61,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Intermediate,250,62,350,Red,-8.33694e+243,J,J,CORRECT,Draft,retinotopic.prs
RETINOTOPICTASK,Retinotopic,400,63,350,Blue,-8.33694e+243,F,F,CORRECT,Draft,retinotopic.prs
